YCrCb, 9, 8, 0, 16, 16, True, True, True, 0.9950
YCrCb, 5, 8, 0, 16, 16, True, True, True, 0.9950
YCrCb, 5, 8, 0, 16, 16, True, False, True, 0.9925
YCrCb, 5, 8, 0, 16, 16, False, True, True, 0.9950
YCrCb, 5, 8, 0, 16, 16, False, False, True, 0.9700
YCrCb, 5, 8, 0, 16, 32, True, True, True, 0.9975
YCrCb, 5, 8, 0, 16, 32, True, False, True, 0.9850
YCrCb, 5, 8, 0, 16, 32, False, True, True, 0.9925
YCrCb, 5, 8, 0, 16, 32, False, False, True, 0.9800
YCrCb, 5, 8, 0, 32, 16, True, True, True, 0.9925
YCrCb, 5, 8, 0, 32, 16, True, False, True, 0.9925
YCrCb, 5, 8, 0, 32, 16, False, True, True, 0.9875
YCrCb, 5, 8, 0, 32, 16, False, False, True, 0.9675
YCrCb, 5, 8, 0, 32, 32, True, True, True, 1.0000
YCrCb, 5, 8, 0, 32, 32, True, False, True, 0.9975
YCrCb, 5, 8, 0, 32, 32, False, True, True, 0.9950
YCrCb, 5, 8, 0, 32, 32, False, False, True, 0.9850
YCrCb, 5, 8, 1, 16, 16, True, True, True, 0.9925
YCrCb, 5, 8, 1, 16, 16, True, False, True, 0.9850
YCrCb, 5, 8, 1, 16, 16, False, True, True, 0.9850
YCrCb, 5, 8, 1, 16, 16, False, False, True, 0.9325
YCrCb, 5, 8, 1, 16, 32, True, True, True, 0.9950
YCrCb, 5, 8, 1, 16, 32, True, False, True, 0.9875
YCrCb, 5, 8, 1, 16, 32, False, True, True, 0.9875
YCrCb, 5, 8, 1, 16, 32, False, False, True, 0.9400
YCrCb, 5, 8, 1, 32, 16, True, True, True, 0.9850
YCrCb, 5, 8, 1, 32, 16, True, False, True, 0.9825
YCrCb, 5, 8, 1, 32, 16, False, True, True, 0.9825
YCrCb, 5, 8, 1, 32, 16, False, False, True, 0.9375
YCrCb, 5, 8, 1, 32, 32, True, True, True, 0.9925
YCrCb, 5, 8, 1, 32, 32, True, False, True, 0.9825
YCrCb, 5, 8, 1, 32, 32, False, True, True, 0.9900
YCrCb, 5, 8, 1, 32, 32, False, False, True, 0.9400
YCrCb, 5, 8, 2, 16, 16, True, True, True, 0.9875
YCrCb, 5, 8, 2, 16, 16, True, False, True, 0.9725
YCrCb, 5, 8, 2, 16, 16, False, True, True, 0.9950
YCrCb, 5, 8, 2, 16, 16, False, False, True, 0.9100
YCrCb, 5, 8, 2, 16, 32, True, True, True, 0.9975
YCrCb, 5, 8, 2, 16, 32, True, False, True, 0.9825
YCrCb, 5, 8, 2, 16, 32, False, True, True, 0.9925
YCrCb, 5, 8, 2, 16, 32, False, False, True, 0.9125
YCrCb, 5, 8, 2, 32, 16, True, True, True, 0.9775
YCrCb, 5, 8, 2, 32, 16, True, False, True, 0.9725
YCrCb, 5, 8, 2, 32, 16, False, True, True, 0.9925
YCrCb, 5, 8, 2, 32, 16, False, False, True, 0.8950
YCrCb, 5, 8, 2, 32, 32, True, True, True, 0.9875
YCrCb, 5, 8, 2, 32, 32, True, False, True, 0.9750
YCrCb, 5, 8, 2, 32, 32, False, True, True, 0.9975
YCrCb, 5, 8, 2, 32, 32, False, False, True, 0.8950
YCrCb, 5, 8, ALL, 16, 16, True, True, True, 0.9950
YCrCb, 5, 8, ALL, 16, 16, True, False, True, 0.9950
YCrCb, 5, 8, ALL, 16, 16, False, True, True, 0.9950
YCrCb, 5, 8, ALL, 16, 16, False, False, True, 0.9850
YCrCb, 5, 8, ALL, 16, 32, True, True, True, 1.0000
YCrCb, 5, 8, ALL, 16, 32, True, False, True, 0.9900
YCrCb, 5, 8, ALL, 16, 32, False, True, True, 0.9950
YCrCb, 5, 8, ALL, 16, 32, False, False, True, 0.9825
YCrCb, 5, 8, ALL, 32, 16, True, True, True, 0.9975
YCrCb, 5, 8, ALL, 32, 16, True, False, True, 0.9925
YCrCb, 5, 8, ALL, 32, 16, False, True, True, 0.9875
YCrCb, 5, 8, ALL, 32, 16, False, False, True, 0.9775
YCrCb, 5, 8, ALL, 32, 32, True, True, True, 0.9950
YCrCb, 5, 8, ALL, 32, 32, True, False, True, 0.9925
YCrCb, 5, 8, ALL, 32, 32, False, True, True, 0.9950
YCrCb, 5, 8, ALL, 32, 32, False, False, True, 0.9750
YCrCb, 5, 8, 0, 16, 16, True, True, True, 0.9975
YCrCb, 5, 8, 0, 16, 16, True, False, True, 0.9850
YCrCb, 5, 8, 0, 16, 16, False, True, True, 0.9875
YCrCb, 5, 8, 0, 16, 16, False, False, True, 0.9800
YCrCb, 5, 8, 0, 16, 32, True, True, True, 0.9950
YCrCb, 5, 8, 0, 16, 32, True, False, True, 0.9825
YCrCb, 5, 8, 0, 16, 32, False, True, True, 0.9975
YCrCb, 5, 8, 0, 16, 32, False, False, True, 0.9750
YCrCb, 5, 8, 0, 32, 16, True, True, True, 0.9950
YCrCb, 5, 8, 0, 32, 16, True, False, True, 0.9950
YCrCb, 5, 8, 0, 32, 16, False, True, True, 0.9950
YCrCb, 5, 8, 0, 32, 16, False, False, True, 0.9800
YCrCb, 5, 8, 0, 32, 32, True, True, True, 0.9950
YCrCb, 5, 8, 0, 32, 32, True, False, True, 0.9925
YCrCb, 5, 8, 0, 32, 32, False, True, True, 0.9950
YCrCb, 5, 8, 0, 32, 32, False, False, True, 0.9800
YCrCb, 5, 8, 1, 16, 16, True, True, True, 0.9950
YCrCb, 5, 8, 1, 16, 16, True, False, True, 0.9850
YCrCb, 5, 8, 1, 16, 16, False, True, True, 0.9875
YCrCb, 5, 8, 1, 16, 16, False, False, True, 0.9150
YCrCb, 5, 8, 1, 16, 32, True, True, True, 0.9875
YCrCb, 5, 8, 1, 16, 32, True, False, True, 0.9700
YCrCb, 5, 8, 1, 16, 32, False, True, True, 0.9950
YCrCb, 5, 8, 1, 16, 32, False, False, True, 0.9150
YCrCb, 5, 8, 1, 32, 16, True, True, True, 0.9925
YCrCb, 5, 8, 1, 32, 16, True, False, True, 0.9775
YCrCb, 5, 8, 1, 32, 16, False, True, True, 0.9825
YCrCb, 5, 8, 1, 32, 16, False, False, True, 0.9075
YCrCb, 5, 8, 1, 32, 32, True, True, True, 0.9925
YCrCb, 5, 8, 1, 32, 32, True, False, True, 0.9825
YCrCb, 5, 8, 1, 32, 32, False, True, True, 0.9925
YCrCb, 5, 8, 1, 32, 32, False, False, True, 0.9200
YCrCb, 5, 8, 2, 16, 16, True, True, True, 0.9950
YCrCb, 5, 8, 2, 16, 16, True, False, True, 0.9750
YCrCb, 5, 8, 2, 16, 16, False, True, True, 0.9800
YCrCb, 5, 8, 2, 16, 16, False, False, True, 0.8900
YCrCb, 5, 8, 2, 16, 32, True, True, True, 0.9925
YCrCb, 5, 8, 2, 16, 32, True, False, True, 0.9700
YCrCb, 5, 8, 2, 16, 32, False, True, True, 0.9975
YCrCb, 5, 8, 2, 16, 32, False, False, True, 0.9050
YCrCb, 5, 8, 2, 32, 16, True, True, True, 0.9850
YCrCb, 5, 8, 2, 32, 16, True, False, True, 0.9825
YCrCb, 5, 8, 2, 32, 16, False, True, True, 0.9750
YCrCb, 5, 8, 2, 32, 16, False, False, True, 0.9200
YCrCb, 5, 8, 2, 32, 32, True, True, True, 0.9875
YCrCb, 5, 8, 2, 32, 32, True, False, True, 0.9825
YCrCb, 5, 8, 2, 32, 32, False, True, True, 0.9975
YCrCb, 5, 8, 2, 32, 32, False, False, True, 0.9025
YCrCb, 5, 8, ALL, 16, 16, True, True, True, 0.9900
YCrCb, 5, 8, ALL, 16, 16, True, False, True, 0.9900
YCrCb, 5, 8, ALL, 16, 16, False, True, True, 0.9900
YCrCb, 5, 8, ALL, 16, 16, False, False, True, 0.9825
YCrCb, 5, 8, ALL, 16, 32, True, True, True, 0.9925
YCrCb, 5, 8, ALL, 16, 32, True, False, True, 0.9950
YCrCb, 5, 8, ALL, 16, 32, False, True, True, 0.9900
YCrCb, 5, 8, ALL, 16, 32, False, False, True, 0.9875
YCrCb, 5, 8, ALL, 32, 16, True, True, True, 0.9950
YCrCb, 5, 8, ALL, 32, 16, True, False, True, 0.9925
YCrCb, 5, 8, ALL, 32, 16, False, True, True, 0.9950
YCrCb, 5, 8, ALL, 32, 16, False, False, True, 0.9825
YCrCb, 5, 8, ALL, 32, 32, True, True, True, 0.9950
YCrCb, 5, 8, ALL, 32, 32, True, False, True, 0.9850
YCrCb, 5, 8, ALL, 32, 32, False, True, True, 0.9900
YCrCb, 5, 8, ALL, 32, 32, False, False, True, 0.9825
YCrCb, 5, 8, 0, 16, 16, True, True, True, 0.9950
YCrCb, 5, 8, 0, 16, 16, True, False, True, 0.9875
YCrCb, 5, 8, 0, 16, 16, False, True, True, 0.9925
YCrCb, 5, 8, 0, 16, 16, False, False, True, 0.9725
YCrCb, 5, 8, 0, 16, 32, True, True, True, 1.0000
YCrCb, 5, 8, 0, 16, 32, True, False, True, 0.9900
YCrCb, 5, 8, 0, 16, 32, False, True, True, 1.0000
YCrCb, 5, 8, 0, 16, 32, False, False, True, 0.9775
YCrCb, 5, 8, 0, 32, 16, True, True, True, 0.9975
YCrCb, 5, 8, 0, 32, 16, True, False, True, 0.9800
YCrCb, 5, 8, 0, 32, 16, False, True, True, 0.9850
YCrCb, 5, 8, 0, 32, 16, False, False, True, 0.9750
YCrCb, 5, 8, 0, 32, 32, True, True, True, 1.0000
YCrCb, 5, 8, 0, 32, 32, True, False, True, 0.9900
YCrCb, 5, 8, 0, 32, 32, False, True, True, 0.9975
YCrCb, 5, 8, 0, 32, 32, False, False, True, 0.9600
YCrCb, 5, 8, 1, 16, 16, True, True, True, 0.9925
YCrCb, 5, 8, 1, 16, 16, True, False, True, 0.9600
YCrCb, 5, 8, 1, 16, 16, False, True, True, 0.9800
YCrCb, 5, 8, 1, 16, 16, False, False, True, 0.9175
YCrCb, 5, 8, 1, 16, 32, True, True, True, 0.9925
YCrCb, 5, 8, 1, 16, 32, True, False, True, 0.9925
YCrCb, 5, 8, 1, 16, 32, False, True, True, 0.9775
YCrCb, 5, 8, 1, 16, 32, False, False, True, 0.9025
YCrCb, 5, 8, 1, 32, 16, True, True, True, 0.9950
YCrCb, 5, 8, 1, 32, 16, True, False, True, 0.9750
YCrCb, 5, 8, 1, 32, 16, False, True, True, 0.9775
YCrCb, 5, 8, 1, 32, 16, False, False, True, 0.9150
YCrCb, 5, 8, 1, 32, 32, True, True, True, 0.9800
YCrCb, 5, 8, 1, 32, 32, True, False, True, 0.9875
YCrCb, 5, 8, 1, 32, 32, False, True, True, 0.9800
YCrCb, 5, 8, 1, 32, 32, False, False, True, 0.9175
YCrCb, 5, 8, 2, 16, 16, True, True, True, 0.9950
YCrCb, 5, 8, 2, 16, 16, True, False, True, 0.9800
YCrCb, 5, 8, 2, 16, 16, False, True, True, 0.9900
YCrCb, 5, 8, 2, 16, 16, False, False, True, 0.9150
YCrCb, 5, 8, 2, 16, 32, True, True, True, 0.9950
YCrCb, 5, 8, 2, 16, 32, True, False, True, 0.9675
YCrCb, 5, 8, 2, 16, 32, False, True, True, 0.9900
YCrCb, 5, 8, 2, 16, 32, False, False, True, 0.8825
YCrCb, 5, 8, 2, 32, 16, True, True, True, 0.9900
YCrCb, 5, 8, 2, 32, 16, True, False, True, 0.9750
YCrCb, 5, 8, 2, 32, 16, False, True, True, 0.9775
YCrCb, 5, 8, 2, 32, 16, False, False, True, 0.8900
YCrCb, 5, 8, 2, 32, 32, True, True, True, 0.9800
YCrCb, 5, 8, 2, 32, 32, True, False, True, 0.9850
YCrCb, 5, 8, 2, 32, 32, False, True, True, 0.9900
YCrCb, 5, 8, 2, 32, 32, False, False, True, 0.8900
YCrCb, 5, 8, ALL, 16, 16, True, True, True, 0.9900
YCrCb, 5, 8, ALL, 16, 16, True, False, True, 1.0000
YCrCb, 5, 8, ALL, 16, 16, False, True, True, 0.9825
YCrCb, 5, 8, ALL, 16, 16, False, False, True, 0.9850
YCrCb, 5, 8, ALL, 16, 32, True, True, True, 0.9925
YCrCb, 5, 8, ALL, 16, 32, True, False, True, 0.9900
YCrCb, 5, 8, ALL, 16, 32, False, True, True, 0.9925
YCrCb, 5, 8, ALL, 16, 32, False, False, True, 0.9800
YCrCb, 5, 8, ALL, 32, 16, True, True, True, 0.9925
YCrCb, 5, 8, ALL, 32, 16, True, False, True, 0.9950
YCrCb, 5, 8, ALL, 32, 16, False, True, True, 0.9925
YCrCb, 5, 8, ALL, 32, 16, False, False, True, 0.9825
YCrCb, 5, 8, ALL, 32, 32, True, True, True, 0.9925
YCrCb, 5, 8, ALL, 32, 32, True, False, True, 0.9850
YCrCb, 5, 8, ALL, 32, 32, False, True, True, 0.9875
YCrCb, 5, 8, ALL, 32, 32, False, False, True, 0.9750
YCrCb, 5, 16, 0, 16, 16, True, True, True, 1.0000
YCrCb, 5, 16, 0, 16, 16, True, False, True, 0.9875
YCrCb, 5, 16, 0, 16, 16, False, True, True, 0.9950
YCrCb, 5, 16, 0, 16, 16, False, False, True, 0.9675
YCrCb, 5, 16, 0, 16, 32, True, True, True, 0.9950
YCrCb, 5, 16, 0, 16, 32, True, False, True, 0.9900
YCrCb, 5, 16, 0, 16, 32, False, True, True, 1.0000
YCrCb, 5, 16, 0, 16, 32, False, False, True, 0.9700
YCrCb, 5, 16, 0, 32, 16, True, True, True, 0.9950
YCrCb, 5, 16, 0, 32, 16, True, False, True, 0.9800
YCrCb, 5, 16, 0, 32, 16, False, True, True, 1.0000
YCrCb, 5, 16, 0, 32, 16, False, False, True, 0.9675
YCrCb, 5, 16, 0, 32, 32, True, True, True, 0.9950
YCrCb, 5, 16, 0, 32, 32, True, False, True, 0.9725
YCrCb, 5, 16, 0, 32, 32, False, True, True, 0.9975
YCrCb, 5, 16, 0, 32, 32, False, False, True, 0.9750
YCrCb, 5, 16, 1, 16, 16, True, True, True, 1.0000
YCrCb, 5, 16, 1, 16, 16, True, False, True, 0.9775
YCrCb, 5, 16, 1, 16, 16, False, True, True, 0.9950
YCrCb, 5, 16, 1, 16, 16, False, False, True, 0.9225
YCrCb, 5, 16, 1, 16, 32, True, True, True, 0.9925
YCrCb, 5, 16, 1, 16, 32, True, False, True, 0.9875
YCrCb, 5, 16, 1, 16, 32, False, True, True, 0.9875
YCrCb, 5, 16, 1, 16, 32, False, False, True, 0.9100
YCrCb, 5, 16, 1, 32, 16, True, True, True, 0.9825
YCrCb, 5, 16, 1, 32, 16, True, False, True, 0.9875
YCrCb, 5, 16, 1, 32, 16, False, True, True, 0.9950
YCrCb, 5, 16, 1, 32, 16, False, False, True, 0.9075
YCrCb, 5, 16, 1, 32, 32, True, True, True, 0.9875
YCrCb, 5, 16, 1, 32, 32, True, False, True, 0.9900
YCrCb, 5, 16, 1, 32, 32, False, True, True, 0.9950
YCrCb, 5, 16, 1, 32, 32, False, False, True, 0.8975
YCrCb, 5, 16, 2, 16, 16, True, True, True, 0.9975
YCrCb, 5, 16, 2, 16, 16, True, False, True, 0.9775
YCrCb, 5, 16, 2, 16, 16, False, True, True, 0.9950
YCrCb, 5, 16, 2, 16, 16, False, False, True, 0.9300
YCrCb, 5, 16, 2, 16, 32, True, True, True, 0.9975
YCrCb, 5, 16, 2, 16, 32, True, False, True, 0.9800
YCrCb, 5, 16, 2, 16, 32, False, True, True, 1.0000
YCrCb, 5, 16, 2, 16, 32, False, False, True, 0.9075
YCrCb, 5, 16, 2, 32, 16, True, True, True, 0.9850
YCrCb, 5, 16, 2, 32, 16, True, False, True, 0.9750
YCrCb, 5, 16, 2, 32, 16, False, True, True, 0.9950
YCrCb, 5, 16, 2, 32, 16, False, False, True, 0.8975
YCrCb, 5, 16, 2, 32, 32, True, True, True, 0.9925
YCrCb, 5, 16, 2, 32, 32, True, False, True, 0.9850
YCrCb, 5, 16, 2, 32, 32, False, True, True, 1.0000
YCrCb, 5, 16, 2, 32, 32, False, False, True, 0.8825
YCrCb, 5, 16, ALL, 16, 16, True, True, True, 0.9975
YCrCb, 5, 16, ALL, 16, 16, True, False, True, 0.9850
YCrCb, 5, 16, ALL, 16, 16, False, True, True, 0.9975
YCrCb, 5, 16, ALL, 16, 16, False, False, True, 0.9825
YCrCb, 5, 16, ALL, 16, 32, True, True, True, 0.9975
YCrCb, 5, 16, ALL, 16, 32, True, False, True, 1.0000
YCrCb, 5, 16, ALL, 16, 32, False, True, True, 1.0000
YCrCb, 5, 16, ALL, 16, 32, False, False, True, 0.9825
YCrCb, 5, 16, ALL, 32, 16, True, True, True, 0.9950
YCrCb, 5, 16, ALL, 32, 16, True, False, True, 0.9900
YCrCb, 5, 16, ALL, 32, 16, False, True, True, 0.9975
YCrCb, 5, 16, ALL, 32, 16, False, False, True, 0.9850
YCrCb, 5, 16, ALL, 32, 32, True, True, True, 1.0000
YCrCb, 5, 16, ALL, 32, 32, True, False, True, 0.9925
YCrCb, 5, 16, ALL, 32, 32, False, True, True, 1.0000
YCrCb, 5, 16, ALL, 32, 32, False, False, True, 0.9750
YCrCb, 5, 16, 0, 16, 16, True, True, True, 0.9975
YCrCb, 5, 16, 0, 16, 16, True, False, True, 0.9800
YCrCb, 5, 16, 0, 16, 16, False, True, True, 1.0000
YCrCb, 5, 16, 0, 16, 16, False, False, True, 0.9425
YCrCb, 5, 16, 0, 16, 32, True, True, True, 0.9975
YCrCb, 5, 16, 0, 16, 32, True, False, True, 0.9825
YCrCb, 5, 16, 0, 16, 32, False, True, True, 1.0000
YCrCb, 5, 16, 0, 16, 32, False, False, True, 0.9750
YCrCb, 5, 16, 0, 32, 16, True, True, True, 0.9825
YCrCb, 5, 16, 0, 32, 16, True, False, True, 0.9900
YCrCb, 5, 16, 0, 32, 16, False, True, True, 1.0000
YCrCb, 5, 16, 0, 32, 16, False, False, True, 0.9525
YCrCb, 5, 16, 0, 32, 32, True, True, True, 0.9950
YCrCb, 5, 16, 0, 32, 32, True, False, True, 0.9825
YCrCb, 5, 16, 0, 32, 32, False, True, True, 1.0000
YCrCb, 5, 16, 0, 32, 32, False, False, True, 0.9575
YCrCb, 5, 16, 1, 16, 16, True, True, True, 0.9975
YCrCb, 5, 16, 1, 16, 16, True, False, True, 0.9775
YCrCb, 5, 16, 1, 16, 16, False, True, True, 0.9900
YCrCb, 5, 16, 1, 16, 16, False, False, True, 0.9025
YCrCb, 5, 16, 1, 16, 32, True, True, True, 1.0000
YCrCb, 5, 16, 1, 16, 32, True, False, True, 0.9725
YCrCb, 5, 16, 1, 16, 32, False, True, True, 0.9975
YCrCb, 5, 16, 1, 16, 32, False, False, True, 0.9000
YCrCb, 5, 16, 1, 32, 16, True, True, True, 0.9975
YCrCb, 5, 16, 1, 32, 16, True, False, True, 0.9825
YCrCb, 5, 16, 1, 32, 16, False, True, True, 0.9950
YCrCb, 5, 16, 1, 32, 16, False, False, True, 0.9125
YCrCb, 5, 16, 1, 32, 32, True, True, True, 0.9925
YCrCb, 5, 16, 1, 32, 32, True, False, True, 0.9850
YCrCb, 5, 16, 1, 32, 32, False, True, True, 0.9975
YCrCb, 5, 16, 1, 32, 32, False, False, True, 0.9500
YCrCb, 5, 16, 2, 16, 16, True, True, True, 0.9950
YCrCb, 5, 16, 2, 16, 16, True, False, True, 0.9725
YCrCb, 5, 16, 2, 16, 16, False, True, True, 0.9925
YCrCb, 5, 16, 2, 16, 16, False, False, True, 0.9025
YCrCb, 5, 16, 2, 16, 32, True, True, True, 0.9925
YCrCb, 5, 16, 2, 16, 32, True, False, True, 0.9725
YCrCb, 5, 16, 2, 16, 32, False, True, True, 1.0000
YCrCb, 5, 16, 2, 16, 32, False, False, True, 0.9050
YCrCb, 5, 16, 2, 32, 16, True, True, True, 0.9925
YCrCb, 5, 16, 2, 32, 16, True, False, True, 0.9775
YCrCb, 5, 16, 2, 32, 16, False, True, True, 0.9925
YCrCb, 5, 16, 2, 32, 16, False, False, True, 0.8900
YCrCb, 5, 16, 2, 32, 32, True, True, True, 0.9950
YCrCb, 5, 16, 2, 32, 32, True, False, True, 0.9650
YCrCb, 5, 16, 2, 32, 32, False, True, True, 1.0000
YCrCb, 5, 16, 2, 32, 32, False, False, True, 0.8775
YCrCb, 5, 16, ALL, 16, 16, True, True, True, 0.9975
YCrCb, 5, 16, ALL, 16, 16, True, False, True, 0.9925
YCrCb, 5, 16, ALL, 16, 16, False, True, True, 0.9975
YCrCb, 5, 16, ALL, 16, 16, False, False, True, 0.9725
YCrCb, 5, 16, ALL, 16, 32, True, True, True, 0.9975
YCrCb, 5, 16, ALL, 16, 32, True, False, True, 0.9875
YCrCb, 5, 16, ALL, 16, 32, False, True, True, 0.9975
YCrCb, 5, 16, ALL, 16, 32, False, False, True, 0.9750
YCrCb, 5, 16, ALL, 32, 16, True, True, True, 0.9900
YCrCb, 5, 16, ALL, 32, 16, True, False, True, 0.9975
YCrCb, 5, 16, ALL, 32, 16, False, True, True, 1.0000
YCrCb, 5, 16, ALL, 32, 16, False, False, True, 0.9650
YCrCb, 5, 16, ALL, 32, 32, True, True, True, 0.9925
YCrCb, 5, 16, ALL, 32, 32, True, False, True, 0.9850
YCrCb, 5, 16, ALL, 32, 32, False, True, True, 1.0000
YCrCb, 5, 16, ALL, 32, 32, False, False, True, 0.9750
YCrCb, 5, 16, 0, 16, 16, True, True, True, 0.9975
YCrCb, 5, 16, 0, 16, 16, True, False, True, 0.9750
YCrCb, 5, 16, 0, 16, 16, False, True, True, 0.9925
YCrCb, 5, 16, 0, 16, 16, False, False, True, 0.9475
YCrCb, 5, 16, 0, 16, 32, True, True, True, 0.9950
YCrCb, 5, 16, 0, 16, 32, True, False, True, 0.9800
YCrCb, 5, 16, 0, 16, 32, False, True, True, 1.0000
YCrCb, 5, 16, 0, 16, 32, False, False, True, 0.9625
YCrCb, 5, 16, 0, 32, 16, True, True, True, 0.9750
YCrCb, 5, 16, 0, 32, 16, True, False, True, 0.9725
YCrCb, 5, 16, 0, 32, 16, False, True, True, 1.0000
YCrCb, 5, 16, 0, 32, 16, False, False, True, 0.9500
YCrCb, 5, 16, 0, 32, 32, True, True, True, 0.9925
YCrCb, 5, 16, 0, 32, 32, True, False, True, 0.9750
YCrCb, 5, 16, 0, 32, 32, False, True, True, 1.0000
YCrCb, 5, 16, 0, 32, 32, False, False, True, 0.9625
YCrCb, 5, 16, 1, 16, 16, True, True, True, 0.9975
YCrCb, 5, 16, 1, 16, 16, True, False, True, 0.9625
YCrCb, 5, 16, 1, 16, 16, False, True, True, 0.9975
YCrCb, 5, 16, 1, 16, 16, False, False, True, 0.9275
YCrCb, 5, 16, 1, 16, 32, True, True, True, 0.9950
YCrCb, 5, 16, 1, 16, 32, True, False, True, 0.9750
YCrCb, 5, 16, 1, 16, 32, False, True, True, 1.0000
YCrCb, 5, 16, 1, 16, 32, False, False, True, 0.9375
YCrCb, 5, 16, 1, 32, 16, True, True, True, 0.9975
YCrCb, 5, 16, 1, 32, 16, True, False, True, 0.9725
YCrCb, 5, 16, 1, 32, 16, False, True, True, 0.9950
YCrCb, 5, 16, 1, 32, 16, False, False, True, 0.9225
YCrCb, 5, 16, 1, 32, 32, True, True, True, 0.9900
YCrCb, 5, 16, 1, 32, 32, True, False, True, 0.9850
YCrCb, 5, 16, 1, 32, 32, False, True, True, 1.0000
YCrCb, 5, 16, 1, 32, 32, False, False, True, 0.9075
YCrCb, 5, 16, 2, 16, 16, True, True, True, 0.9975
YCrCb, 5, 16, 2, 16, 16, True, False, True, 0.9700
YCrCb, 5, 16, 2, 16, 16, False, True, True, 0.9950
YCrCb, 5, 16, 2, 16, 16, False, False, True, 0.9100
YCrCb, 5, 16, 2, 16, 32, True, True, True, 0.9975
YCrCb, 5, 16, 2, 16, 32, True, False, True, 0.9650
YCrCb, 5, 16, 2, 16, 32, False, True, True, 1.0000
YCrCb, 5, 16, 2, 16, 32, False, False, True, 0.9050
YCrCb, 5, 16, 2, 32, 16, True, True, True, 0.9875
YCrCb, 5, 16, 2, 32, 16, True, False, True, 0.9625
YCrCb, 5, 16, 2, 32, 16, False, True, True, 0.9900
YCrCb, 5, 16, 2, 32, 16, False, False, True, 0.9100
YCrCb, 5, 16, 2, 32, 32, True, True, True, 0.9875
YCrCb, 5, 16, 2, 32, 32, True, False, True, 0.9725
YCrCb, 5, 16, 2, 32, 32, False, True, True, 1.0000
YCrCb, 5, 16, 2, 32, 32, False, False, True, 0.9025
YCrCb, 5, 16, ALL, 16, 16, True, True, True, 1.0000
YCrCb, 5, 16, ALL, 16, 16, True, False, True, 0.9900
YCrCb, 5, 16, ALL, 16, 16, False, True, True, 1.0000
YCrCb, 5, 16, ALL, 16, 16, False, False, True, 0.9650
YCrCb, 5, 16, ALL, 16, 32, True, True, True, 1.0000
YCrCb, 5, 16, ALL, 16, 32, True, False, True, 0.9825
YCrCb, 5, 16, ALL, 16, 32, False, True, True, 0.9975
YCrCb, 5, 16, ALL, 16, 32, False, False, True, 0.9725
YCrCb, 5, 16, ALL, 32, 16, True, True, True, 0.9875
YCrCb, 5, 16, ALL, 32, 16, True, False, True, 0.9775
YCrCb, 5, 16, ALL, 32, 16, False, True, True, 1.0000
YCrCb, 5, 16, ALL, 32, 16, False, False, True, 0.9725
YCrCb, 5, 16, ALL, 32, 32, True, True, True, 0.9950
YCrCb, 5, 16, ALL, 32, 32, True, False, True, 0.9950
YCrCb, 5, 16, ALL, 32, 32, False, True, True, 1.0000
YCrCb, 5, 16, ALL, 32, 32, False, False, True, 0.9750
